marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	40442726	R1MH6L493GVKL5	B002TLU4XG	74257778	Envirosax Botanica 5-Piece Pouch Set,Mixed Green,one size	Kitchen	5	0	0	N	Y	Love these sax	The strong little bags are big enough to hold whatever you buy.  They are pretty, lightweight, washable and they fold up and fit easily in the bottom of my purse until I need them.  No more paying 10 cents for a bag!  I even forgot my grocery bags the other day then these worked great for groceries as well.	2013-06-18
US	18145452	RK2FX0UGYGSPY	B007Z5PW8S	467582837	Ozeri OW05A Prestige Electric Wine Bottle Opener with Aerating Pourer and Foil Cutter	Kitchen	5	0	0	N	N	Ozeri Presitge Wine Opener	I received this Ozeri wine opener as a replacement for one the failed and was out of warrantee! I'm very impressed at the ease of use of this product and am most impressed with Ozeri and their customer support. I would highly recommend products this company sells. They stand behind their products!	2012-06-01
US	2734473	R3DE29UI9BD5OT	B007WQ9Z6A	298909855	Aroma Simply Stainless Rice Cooker	Kitchen	4	0	0	N	Y	Love the stainless steel	Love the stainless steel, although the rice does stick to the bottom of the insert. And, it isn't as large as i'd hoped. Should have bought a bigger unit. Overall, pleased with the product.	2014-11-17
US	26018836	R3U6VX5PVHVVDD	B003WX772G	617029191	Kegco KC LH-542 Premium Pro Series Dual Gauge Co2 Draft Beer Regulator, Chrome	Kitchen	2	0	0	N	Y	Leaks	This regulator is cheap, and it shows. It has a slow leak dropping way down to 10 PSI within 12-24 hours, so you must shut off the CO2 tank after using it otherwise it'll eventually empty out. You need to use a wrench to adjust the pressure. Under pressure, it's near impossible to adjust by hand. Do yourself a favor, and get one from your local welding supply.	2014-12-10
US	53082532	R1QEBOMVFYA2G4	B0056508RO	930267211	Set Of 4 Guinness Shamrock Chrome Coasters W/ Holder	Kitchen	5	0	0	N	Y	Very Nice	These coasters are top quality all the way, very heavy and well made, even the holder is great. Purchased for myself but know any Guinness lover would be thrilled with them.	2012-12-19
US	52783708	R3LTJ4ZHAHVNA5	B0001VOPJU	738926481	Progressive International Cutting Board	Kitchen	5	0	0	N	Y	Very happy with quality	Excellent board, couldn't be happier.  Nice and heavy but not too large.  Had one many years ago which held up beautifully.	2012-09-20
US	48707740	R1WXIAEW5BVOSM	B008PGGW2Q	725680150	Sipping Stones Whiskey Rocks - Set of 6 Grey Whisky Chilling Rocks in Gift Box with Pouch - 100% Pure Soapstone	Kitchen	5	1	1	N	Y	Stones	My son in law loves his stones.  I am afraid it encourages him to drink more, but they live their own lives so I am good.	2014-02-11
US	45978109	R2CEPEEBW2E8VU	B0001IRRLG	265620005	Cuisinart Replacement Goldtone Cone Filter for Coffeemaker	Kitchen	5	1	1	N	Y	Fine Product, Save me money	I got my coffee machine and then I realized that it came with paper filters.  Ordered right a way the Cuisinart GTF Gold Tone Filter.  Since then I am using it and I save money and I'm &#34;green&#34; to my kids..  Now my Coffee Machine is complete.	2014-04-27
US	27290203	RIPXEIVCIU4CQ	B00AMEA15S	819073288	Soup Kettle Black Color: Black. Capacity: 2.65 Gallons	Kitchen	5	0	0	N	Y	Soup Kettle	It is a great soup kettle.  It keeps soup hot for hours, has a great capacity, and is easy to clean.  I purchased two of them for use in our church soup kitchen and at other church functions.  They have performed better than I thought possible .	2014-05-09
US	43253813	R2ZKXB7A2MQCIZ	B002V91TY4	152609719	Misto Stainless Steel Olive Oil Sprayer	Kitchen	2	0	0	N	Y	oil gets all over cap and is just not a good product. I have just ordered a different brand ...	I have had only 6 months and no longer works.  It is messy, oil gets all over cap and is just not a good product.  I have just ordered a different brand and will see how that one does.	2015-02-14
US	23386457	RU8FZ3QHPVYTN	B00BTIUYOO	799323820	Hamilton Beach Brands 25475 Breakfast Sandwich Maker	Kitchen	5	0	0	N	N	I LOVE THIS! It works perfectly and we use it ...	I LOVE THIS! It works perfectly and we use it every day. I have a large family and it keeps the mess to a minimum in the morning. My 14 year old son woke me up the first morning before school to tell me that it was so good he wanted to cry! I can't recomend this enough.	2015-01-07
US	51057255	R1JVPCRBXFL47F	B000GWG0T2	706584786	T-fal E93802 Professional Total Nonstick Thermo-Spot Heat Indicator Fry Pan, 8-Inch, Black	Kitchen	5	1	1	N	Y	Excellent non stick pan. Lasts for many years.	"Got this to replace a T-Fal pan I had used for 7 years. It still had most of the non stick surface intact but was not really smooth enough anymore. This professional model seems to be even better, so let's see. Get the 12\\"" version. I prefer a large pan even when cooking smaller amounts of food as you have more space to move stuff around, plus splatter to the range is minimized."	2013-07-03
US	18484132	R2ZC4B1EZXV4E2	B0000632QE	978249087	Swissmar Borner V-Slicer Plus Mandoline	Kitchen	5	0	1	N	N	Dad Told Me To Always Buy German Made	I purchased this mandolin over 15 years ago and it is still as sharp and functional as it was the first time I used it.  The design is exactly the same now as the one I have.  Love the way everything slips together neatly and SAFELY into a compact little bundle.  I am a vegan and use this mandolin at least 3 times a week.<br /><br />I happened to see this item and write a review while stopping on Amazon to buy some mandolin gloves.  The older I get, the more I err on the side of safety.  This mandolin is razor sharp ~ which is why it works so well.<br /><br />You won't be disappointed !!	2015-05-05
US	50929118	R2BBPFIX00XPRB	B0058ED3KM	608367841	San Francisco 49ers Satin Etch Pint Glass Set	Kitchen	5	0	0	N	Y	Five Stars	Great beer glasses. I love mine. Great, sturdy glasses that feel high quality. The etching is nice too.	2014-11-04
US	41587471	R288UUTW86Y5QF	B00H2TKAFC	638139330	Marusya Inc's No-Slip Easy Grip Cup. 12oz. Assorted Colors. Set of 4.	Kitchen	5	2	2	N	Y	Excellent design	This is an excellent product. My husband and I are both arthritic and have trouble with grip. These cups are very well designed. My one criticism has to do with color. I'd like color options. Cups arrived quickly. Will do business with you again. Thank you.	2015-02-09
US	38572968	R3IAS75Z8V4GKT	B0009F52JK	936613209	West Bend 54149 12-Cup Automatic Coffee Percolator, Stainless Steel	Kitchen	3	0	0	N	Y	Topsy Turvy Percolator	"We have purchased several of these percolators in the past and were impressed with their performance.  This poor percolator does the job but it is not made as quality as those we had in the past. It says \\""stainless steel\\"" but the only parts that refers to are the basket and stem. The strangest thing about it is that the handle was installed upside down!  Twelve cups is at the bottom of the clear guage, making the guage useless. I purchased it several months ago as a backup in case our other West Bend died of old age, so I only now discovered the mistake. In a way I think this peculiar percolator belongs in our strange family. We still recommend this particular model, just check it over carefully when it arrives."	2011-10-02
US	15903492	R3T28TOQPB4IPR	B001R6I8GO	134841988	WHITE GLASS CARAFE 51 Oz.	Kitchen	5	0	0	N	N	Attractive vacuum insulated thermos keeps coffee hot all day	I bought this for a brunch I was having and it really helped.  We made one pot of coffee and put it in the Thermos; then another pot.  The Thermos vacuum insulation is the best.  It's very pretty too and goes with any décor.	2013-10-07
US	19351025	R379UM902M68R4	B008F0DQLW	198818861	Utopia Bedding Professional Bib Apron, 32 x 28 inches, Pack of 2, Black	Kitchen	4	0	0	N	Y	Good stuff	The price cannot be better for two aprons, we like the black color looks tide and chief style.  Strongly recommend.	2013-12-20
US	7386527	R3N0ZBT7VW31P7	B001EGGQB6	861918660	Thermos Intak Hydration Water Bottle with Meter	Kitchen	5	0	0	N	Y	Motivation to stay Hydrated	I am very happy with the purchase of this water bottle.  The side tracker knob allows me to monitor my water consumption throughout the day so I know I'm staying hydrated.  The bottle and lid are easy to clean and convent to carry.  I've used the product for a month.	2013-07-06
US	15039593	R9CJWGYH3M191	B00OQOZNA8	139360954	"Set of 6 Mr Muffin Muffin Top Bake Cups with FREE EBook ""Gourmet Cupcakes""! Delight Your Family & Friends with these Cheeky Baking Molds! The Perfect Christmas Gift for all ages!"	Kitchen	5	1	2	N	N	Love them!	Great concept.  Very well made.  People really get a hoot out of my muffins.  Many people have asked where to get them and I refer them back to here.  I may pick up a couple more sets.  They would make a great gift as well.	2015-01-07
US	10960152	R3QXJ2JGLEEREA	B00023XCWS	583490449	Proctor -Silex 1 Liter Electric Kettle	Kitchen	5	0	0	N	N	why didnt i buy this sooner?	I was so excited when I received my package in the mail. I mainly use it for boiling water for tea. It boils within seconds, much faster than I could have ever imagined. i am very happy with this product.	2013-09-22
US	52990262	R16DGXL0IMEPTY	B00CF6ZFAW	841355424	Best Wine Aerator Decanter. Significantly Better Taste In Seconds. Most Wanted Wine Accessories Gift	Kitchen	4	0	0	N	Y	... work very well is simple in it's design and easy to clean up too	Seems to work very well is simple in it's design and easy to clean up too.	2015-02-06
US	14444559	R28ISHITSQ52S0	B00194J372	908182479	Vasconia Gold Series 10-Inch Aluminum Non-Stick Fry Pan, Black	Kitchen	4	0	0	N	Y	Good, Cheap, Light	Great buy. Might seem a bit flimsy. But does the job well.  Not meant for long term use. As long as it lasts for 6 months, I will be happy.	2010-03-07
US	29757628	R39W5EB0NXU5DA	B0015TGZ8G	919962356	Wilton Armetale Alphabet Round Serving Plate, 9-Inch	Kitchen	5	1	1	N	Y	Five Stars	My all time favorite baby gift.  Great price and fast delivery.	2015-03-20
US	45924107	R213K2JG472J9H	B00MS418LG	680328798	Cake Decorating Kit: 31 Nozzles, 6 Tips All in One Set	Kitchen	1	0	6	N	Y	Poor quality	This item is very poor quality. Unit broke the first time I used it. Reservoir is very small. Get a bag unit!	2015-02-28
US	14250537	R15YJ554L5KA9O	B003STEIYY	196030841	American Weigh Scales ACP-200 Digital Pocket Scale, 200 by 0.01 G	Kitchen	4	0	0	N	Y	Like it	American Weigh AC Pro 200 Digital Pocket Scale, 200 by 0.01 G. Functions as described, I would recommend this product.	2013-02-13
US	11234784	R37V8MIGZW628W	B00SE1LE2K	420375281	Ian Heat Resistant Glass Kettle Tea Pot	Kitchen	3	10	11	N	Y	Three Stars	only complaint is that the handle is plastic and melted at the bottom from the heat.	2015-08-26
US	35599688	R2JNV5DOZ05UAN	B004UHU432	455745645	Fun Express FX IN-12/3790 Individually Packaged Children's Wedding Activity Sets (Pack of 12)	Kitchen	4	1	1	N	Y	Needs a little help	Great for the price but beware and open ahead of time some of the pages are attached and need to be cut apart.	2013-05-30
US	16593124	R30DRL77R4CJYB	B0006M6XPS	159389998	Animal Cheater Chopsticks, Pack of 10 #10050	Kitchen	5	1	1	N	N	Fun for kids and adults	These work great.  My kids are always wanting to use chopsticks when we eat Chinese food, but they get frustrated.  These work great and have really fun shapes and sizes.  We don't have 10 kids, so we gave some out to other kids at Christmas gifts and they all loved them too.	2008-12-16
US	10519710	R33RUOLIL98O9N	B00067REBU	847481910	Sunbeam 5891 2-Pound Programmable Breadmaker, White	Kitchen	4	0	1	N	Y	Sweet for cheap	I love it. Very easy to use. No complaints. I am not familiar with these before this one. Only thing I would improve is the shape of the bread pan.	2014-08-26
