marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	23130353	RGUNLNE6VDKS5	B00JZCH3RM	250550336	The Amazing Spider-Man 2	Digital_Video_Download	1	3	7	N	Y	Lame-O-Rama	Lame-O-Rama<br />What the h- e -double ll was this crap. O-M-Triple GGG!  Since when do comics become all about hetero love,  Sad to the max.. I thought I was being abducted by a bowl full of romance aliens.  No thank you.  This has got to be the worst Spider girl I've ever seen .The wanna-be  hero looks to weak to pull off the Spider phenom.  How about a Spanish real man  for your Spidey character?.  When you have 3/4 of the world speaking Spanish you would think to gear your flimsy flick to those who can actually contribute to your bottom line profit margin instead of take from it.  , Wake up!	2014-08-24
US	48314410	R1ZIUFG9QZ6LIW	B00L83TQR6	548093407	Transformers: Age of Extinction	Digital_Video_Download	1	1	2	N	Y	Pretty Darn Stupid	Pretty Darn Stupid. Even or 2 am on a thursday. First of all I totally don't believe the lead is the father of that girl. She looks 19 and he looks 22. The blatantly over the top political messages really make me gag. I can't understand why anyone would write it, be in it, do the effects, etc. Except purely for the  money.	2015-06-25
US	29155815	RK3V9U6LNAXWB	B00NI3AFTW	536580261	Made in USA by Squirrel Daddy 4 Prong Front Sight Adjustment Tool 4/15	Sports	5	2	2	N	Y	Must Have for Colt LE6920 Front Sight Adjustment	Perfect adjustment tool for the Colt AR-15 LE6920 A2 Front Sight. Fast shipping, unbelievable price and quality. Carefully lineup the tangs, push down and twist slowly. Knurled handle is a plus and overall size is great for big hands. A superior product but much less expensive than the alternatives. Suggest YouTube video search for specific techniques in reaching optimum site to bore alignment. Would buy again if needed.	2014-11-30
US	16361903	R35UC2ZCISLFWJ	B000NI39SY	325979794	Marinco Compact Electric Horns	Sports	5	0	0	N	Y	Tried the rest and now have the best!!!	Great Horn, loud and easy to install.  Capt. Dave Reilly	2015-07-04
US	41917385	RU2RV6U2B8SNP	B003XQTS42	559330029	Franklin Sports NCAA Deluxe Youth Team Uniform Set	Sports	5	0	0	N	Y	Great product & great value!	This uniform looks great. It is also well made.  My 9 year old loves it.  He would wear it every day if I would allow it!	2013-12-14
US	16730374	R3LEKS2SO9FDUA	B00177J4UC	802605836	Intex Excursion 5 Person Inflatable  Boat Set	Sports	5	0	1	N	Y	Worth The Money	"I purchased this boat to go fishing and mess around with on the weekends for me and my family. I bought it with a Minn Kota Endura C30 motor, motor mount kit, Minn Kota Battery holder and a 27 group battery from Walmart. 1st 2 trips out were awesome! We turned lots of heads. I am 6'3\\"" and 315lbs and it had no problem holding me, my 6'3\\"" cousin who weighs 210 lbs, a cooler, fishing gear and our battery. In fact we were on the water for 5 hours and didn't even drain the battery past 80%. I would definitely recommend this for people who are the same size as us. I wouldn't put more than 2 people in our size though as the space was just right for the 2 of us. The next day me, my girlfriend & our 3 year old daughter went out on it to just ride around and again plenty of room. We could've even put another child in with us. Hope this helps."	2012-07-05
US	52771631	R18ED7G2T5G9M9	B00RT9RQXY	559405529	Masimo MightySat	Sports	5	1	5	N	Y	Five Stars	Excellent and accurate	2015-05-30
US	27579107	R3SAXCA2OYEU2M	B00NJB63FS	634992946	DIY Ingenious Phone Lifeproof Case And Cases Cover Fit For iPhone 6 (4.7 Inch)	Sports	5	0	0	N	Y	go Vikes	fast shipping/ very nice well made case	2014-10-14
US	7860793	R2V8NPR2NPH99D	B008PSU9Y6	848728332	Vettex Double Mouthguard With Lip Protection -1 Navy Blue Mouth Guard - comes in a Joe's USA Drawstring Bag	Sports	5	0	0	N	Y	Best lip guard	You can't find a better lip guard than this and it's also very cheap it's cool how you can breath through it and you don't need to boil it	2013-06-11
US	37828914	R261TN6374GT6U	B0046PZJRO	88607181	MLS Seattle Sounders Metal License Plate Frame	Sports	5	0	0	N	Y	Scarves up Seattle	This is the best quality license plate frame I have found for the Sounders. I have bought 2 for both of our vehicles.	2014-01-12
US	24348563	R1IQ8CWGHOQQ70	B000Y9FP4S	270199463	CW-X Women's Ventilator Mesh Bra	Sports	2	1	1	N	Y	medium control	"I am a 34D wanted a sports bra for running......this is def. not it. While it would prob work for working out and low to medium impact it was no help for \\""bounce\\"" control for me."	2012-10-06
US	23238185	R2A9U5RGI0NQ2H	B00F5E4Y8U	654074144	Okuma Scott Martin Tournament Concept Rods TCS	Sports	4	1	1	N	Y	okuma review	Great rod.  Action is a bit lighter than i anticipated.  Would recommend for lighter cranks.  Paired it with a ci4+ and its very well balanced and light weight.	2014-04-08
US	8832787	R3K7TLR1YY7M4R	B000ET7E0Q	698522131	Ontario 6504 OKC3S Marine Bayonet (Brown)	Sports	5	0	0	N	N	Very Sharp & Well Made	The USMC Ontario Knife/Bayonet is a great item. I like that the blade is constructed of a blend of carbon steel and that it has a non-reflective finish and ergonomically grooved handle that feels good in your hand. It has a partially serrated blade. Also includes a ceramic honing rod that is located on the back of the  glass filled nylon sheath which is equipped with two attaching straps. The bayonet is well made and very sharp and can be used as a knife as well as a bayonet. It fits well on any M-16 type rifle with lug.	2013-08-02
US	27028670	R1N5UNTOYMUIBW	B0000C5G7R	856700866	TMAS Extended Focus Mitt	Sports	3	0	0	N	Y	It is OK	I received this item on time. I have tried it a couple of times at the house. I only use it with my daughter. I do not know if it withstand the drill at a Dojo. It should be good for a children to teenagers class, but it may not be strong enough for an adult class. I am only guessing. Then again for the price you cannot complain even if you have to bye a few of them.	2010-12-06
US	31260850	R305W3M5YUWSEK	B000KK91BY	567465303	Flambeau Predator Foam-Crow-6 Pack Decoy	Sports	3	14	16	N	Y	Made me laugh for a second	I think these are worth the money.  Like others have stated though, they will be squished in a box.  The best thing to do is plan on getting a couple cans of that expanding insulation for window installation.  And some Rustoleum Flat black paint because they are not really &#34;black&#34; they way they come.<br /><br />To put in the tube from the can of expanding insulation, I drilled a hole in the birds.  I must have picked a weird spot to drill the holes.  I came back a couple hours later to find all the birds looking like the picture......  made me laugh for a second.....	2015-08-20
US	37396892	R2J0TRW1C0FZUB	B00CPHF3EE	129247982	Pro Impact Boxing MMA Quick Handwraps Glove Wraps SMALL 1 Pair	Sports	2	0	0	N	Y	Meh	Arrived promptly. Very thin material. Provided almost no support in the wrist. Not happy with it.	2015-03-17
US	33959705	R1WL77TTOEJZR2	B0064SR6SG	732609333	Kershaw 1985ST RJI Serrated Folding SpeedSafe Knife	Sports	4	0	0	N	Y	Four Stars	I am not a knife person but it opens rather quickly and cleanly by either method.	2014-12-21
US	10035899	RD7XN703EUPNY	B001F0MCLY	293059622	Barnett Outdoors Team Realtree Banshee Quad Junior Compound Bow Archery Set	Sports	4	0	0	N	Y	Great!	Great product ! Purchased for my 13 year old son and he loves it. Slightly more difficult to pull back then his old one but he got used to it fairly quickly	2015-07-22
US	21341340	R2HZYNKOR6PBND	B00D8HRRBM	697813100	Eviscerater Zombie Killer Kukri Machete	Sports	5	0	0	N	Y	Five Stars	I feel safe knowing she has this under the bed now.	2015-02-16
US	31335220	RR5MWBZ29PVIH	B004W3WC84	550294135	Plano Tactical Custom Ammo Box	Sports	5	1	1	N	Y	Great little ammo cans	These are not 50 cal ammo cans so you will only fit about 6 boxes of ammo in them. With that being said they are exactly as advertised.<br />Great price<br />Great quality<br />Shipped fast<br /><br />What more could you want?	2011-12-08
US	38097635	R2MD97AZR9WZBE	B0007VB4NE	200528538	Gaiam Balance Ball Chair - Classic Yoga Ball Chair with 52cm Stability Ball, Pump & Exercise Guide for Home or Office	Sports	5	8	9	N	N	AWESOME!	This chair is awesome!  I love how comfortable it is.  It may look a tad extreme, but it is, by far, the most comfortable chair I've ever sat in while at my desk.  It helps maintain my posture, while giving me the added benefit of a 'suck that gut in' tummy workout.  I love my Balance Ball Chair, and am considering getting one for my home, as well.	2006-11-09
US	22040309	R6MIDDYTVUBNN	B001EKM2MO	933112756	ASICS Women's Themopolis Lt Running Tight	Sports	5	0	0	N	Y	BEST EVER!	I just have to say as both a runner and a person who does strength training these are the most comfortable workout pants I've owned in years.<br /><br />Not to mention any names, but I own Nike, Under Armour, and New Balance running pants, but nothing compares to these beauties!<br /><br />So happy!<br /><br />My advice -- Buy 'em, Get 'em, Love 'em!	2013-09-18
US	13253107	R13Z8NZFI2YJ72	B002OLWIKS	437780048	"Polyester Boat Cover Boat Length / Beam Width: 17'-19', 96"""	Sports	1	1	1	N	Y	Not as advertised	"This boat cover is a \\""Gulf Stream\\"" made in China!!  The picture is different than the actual cover.  On the box, it says \\""Model D, see side panel for sizes\\""...THERE IS NO MODEL D ON THE SIDE PANEL!!  Model AA, Model A, Model B and Model C....they stuck a sticker on the box that says \\""Model D\\""!  GARBAGE!!!!"	2011-06-15
US	23824394	R27NYXOU2PMJE4	B0012KMTFG	216708639	Flying Fisherman Maverick Polarized Sunglasses	Sports	3	0	0	N	N	Three Stars	great clairity	2014-07-14
US	17528716	R1AYBVNHARPBC0	B0065PTKQE	6628220	Resist-A-Ball Stability Ball - 45 CM - YELLOW	Sports	3	0	0	N	Y	Resist-A-Ball	The ball is good however it doesn't come with an air pump & the online description doesn't advise that you need one.	2012-12-16
US	41014985	RAWVNV10YT5BC	B009XVKNX6	60490459	Boston Red Sox 2012 Mens Sherpa Slide Slippers	Sports	5	0	0	N	Y	Love them!	I bought these slippers as a gift for my boyfriend. They shipped very quickly, and are the absolute correct size. The hard sole makes for wearing them out to the garage or down to get the mail. Very warm and very &#34;pretty.&#34; I would recommend these.	2013-01-28
US	44554525	RGIHLXPD8IAGX	B001HZYB4I	744607349	Dart World 18023 Sharp Shooter 80% Tungsten Steel Tip Dart (23-Gram), Flights and Shafts may vary	Sports	5	1	2	N	Y	Solid darts	Very solid darts. I am a beginner but immediately noticed how much straighter these darts throw. I am very pleased with these darts and will buy more in the future.	2014-02-05
US	30432598	R2NUV56QI4GG3T	B004R9EXV2	276994613	Bridgestone E6 Optic Yellow Golf Balls, 1 Dozen (2011 Model)	Sports	5	1	1	N	Y	Good price and solid performance	I have been using these through the winter in 40F weather.  Good solid feel, nice straight flight and good range.  Very easy to spot.  Great value.	2013-03-17
US	322342	R1WIEZ0T2LGTPA	B00CLYBMAA	482240619	Model 4/15 .223 1/2x28 Competition Short Break With Crush Washer	Sports	5	0	0	N	Y	Five Stars	Loud! and much less recoil! people next to me were breaking neck!	2015-04-10
US	25419141	RE1ZHXTEA22VO	B003C29EPU	692889361	Mane 'n Tail Hoofmaker Hand & Nail Theraphy 32oz and 6oz Carry Size	Sports	5	0	0	N	Y	Love this stuff and wish I would have used this ...	I use this daily for worn hands in landscaping industry. Love this stuff and wish I would have used this along time ago	2014-05-04
US	27048312	R2XBDMT6VRCG5X	B00C40Q8GO	865027744	ASICS Adria Tights	Sports	5	0	0	N	Y	she love	some big for me, but just right to my mother,she love it	2015-01-09
US	37924485	R32MCLIAC3RDOI	B0019GKDTM	262679228	SKLZ Tempo and Grip Golf Trainer	Sports	5	1	1	N	Y	Five Stars	Great for pre round warm up! Helped with  golf muscle build up! Good product	2014-08-05
US	48689984	R1NDCA8XBIYSRX	B00168Q2XE	729980704	Aloha Island Coffee KONA-POD, Chocolate Paradise Dark Roast, Kona & Hawaiian Coffee Blend, 12-Count Coffee Pods	Grocery	3	0	0	N	Y	OK	It's not the same flavor I expected after drinking bagged Kona coffee for 3 years when I lived in Hawaii.  However, it is good none-the-less.	2014-01-14
US	38370403	R73EWITUCI2HZ	B001AIQP8M	539104877	Pamela's Simplebites Mini Cookies	Grocery	5	0	0	N	Y	Gluten free chocolatey heaven	Rich chocolately flavor with a satisfying chewiness.  A tad too sweet, but overall a winner.  My favorite Pamela's cookie by far.	2013-05-12
US	27399577	R1WVPXEQMPB21B	B00EO74BN2	459652212	Pumpkin Seed Kernels by GERBS - NON GMO - Gluten - Peanut - Tree Nut - Soy - Egg - Sesame - Mustard - Fish - Crustacean FREE. 100% All Natural, Vegan & Kosher. Made in America.	Grocery	5	0	0	N	Y	Perfect!	These are perfect. Love the resealable package. Great for snacking or baking.  The quality is amazing and I will definitely keep buying them.	2014-04-10
US	32308508	R2HHJ6DHMWJ1S3	B006XJX0W2	65058713	Reese's Peanut Butter Hearts 10oz bag	Grocery	1	0	0	N	Y	Not the Product Advertised	I didn't receive the Reese's hearts that I had ordered.  They were supposed to be (as the small icon shows) heart-shaped reese's wrapped in pink and yellow foil.  Instead, they looked like the miniature reese's and were wrapped in pink and red foil.  If I wanted reese's miniatures i would buy them from the nearest gas station for 1/10th of the price.  Frustrating that a person would sell reese's miniatures under the guise that they were the hearts...  They were stale too.	2012-03-27
US	14231265	R3JBUME63E0XGK	B00P9GSNCW	990709170	Marley Coffee Buffalo Soldier	Grocery	5	0	0	N	N	Five Stars	Great coffee, but I miss the lions blend	2015-08-19
US	13824553	R2NCSBILKIZANZ	B000PDLBBO	303117197	Nong Shim Shin Noodle Ramyun, Gourmet Spicy Picante, 4.2-Ounce 20 Packages.	Grocery	5	1	1	N	N	fresher than B&M	Taste alot fresher than store bought item.  Theses havent been sitting on a store shelf getting stale making it taste much better.	2008-08-13
US	52046712	R4867LCZEH0W6	B0042GDN8Y	1728669	Anthon Berg Liquor Filled Dark Chocolates Holiday Gift Box Assortment Pack (Pack of 64)	Grocery	5	3	5	N	Y	Best Liqueur Candy	I get this candy just about every year for my mom on her birthday.  She loves them.  I love them too.	2010-11-15
US	51330406	R2WBBNCG8EBYD4	B001M25KMS	155798819	MANISCHEWITZ Apple Butter - Original, 17-Ounce Jars (Pack of 6)	Grocery	5	1	1	N	Y	Glad to Find It	I have bought Manischewitz apple butter for years. It has the spices without added sugar. But for some reason my area groceries have stopped carrying it. So I was thrilled to find it online. Amazon, you are amazing!	2014-06-21
